species_id,park_name,category,order,family,scientific_name,common_names,record_status,occurrence,nativeness,abundance,seasonality,conservation_status,is_float,first_common_name
YOSE-1330,Yosemite National Park,Bird,Piciformes,Picidae,Dryocopus pileatus,Pileated Woodpecker,Approved,Present,Native,Uncommon,Breeder,Species of Concern,False,Pileated Woodpecker
YOSE-1334,Yosemite National Park,Bird,Piciformes,Picidae,Picoides arcticus,Black-Backed Woodpecker,Approved,Present,Native,Rare,Breeder,Under Review,False,Black-Backed Woodpecker
YOSE-1336,Yosemite National Park,Bird,Piciformes,Picidae,Picoides pubescens,Downy Woodpecker,Approved,Present,Native,Uncommon,Breeder,Species of Concern,False,Downy Woodpecker
YOSE-1340,Yosemite National Park,Bird,Piciformes,Picidae,Sphyrapicus thyroideus,Williamson's Sapsucker,Approved,Present,Native,Uncommon,Breeder,Species of Concern,False,Williamson's Sapsucker
YOSE-1342,Yosemite National Park,Bird,Podicipediformes,Podicipedidae,Aechmophorus occidentalis,Western Grebe,Approved,Present,Native,Occasional,Migratory,Species of Concern,False,Western Grebe
YOSE-1347,Yosemite National Park,Bird,Strigiformes,Strigidae,Asio flammeus,Short-Eared Owl,Approved,Present,Unknown,Rare,Summer,Species of Concern,False,Short-Eared Owl
YOSE-1348,Yosemite National Park,Bird,Strigiformes,Strigidae,Asio otus,Long-Eared Owl,Approved,Present,Native,Rare,Resident,Species of Concern,False,Long-Eared Owl
YOSE-1357,Yosemite National Park,Bird,Suliformes,Phalacrocoracidae,Phalacrocorax auritus,Double-Crested Cormorant,Approved,Present,Native,Occasional,Migratory,Species of Concern,False,Double-Crested Cormorant
YOSE-1363,Yosemite National Park,Reptile,Squamata,Colubridae,Diadophis punctatus,"Ringneck Snake, Ring-Necked Snake",Approved,Present,Native,Rare,Breeder,Species of Concern,False,Ringneck Snake
YOSE-1365,Yosemite National Park,Reptile,Squamata,Colubridae,Lampropeltis getula californiae,California Kingsnake,Approved,Present,Native,Uncommon,Breeder,Species of Concern,False,California Kingsnake
YOSE-1379,Yosemite National Park,Reptile,Testudines,Emydidae,Actinemys marmorata,Pacific (Western) Pond Turtle,Approved,Present,Native,Uncommon,Breeder,Under Review,False,Pacific (Western) Pond Turtle
YOSE-1381,Yosemite National Park,Amphibian,Anura,Bufonidae,Anaxyrus canorus,Yosemite Toad,Approved,Present,Native,Uncommon,Breeder,Threatened,False,Yosemite Toad
YOSE-1384,Yosemite National Park,Amphibian,Anura,Ranidae,Rana boylii,Foothill Yellow-Legged Frog,Approved,Not Present (Historical Report),Native,,,Under Review,False,Foothill Yellow-Legged Frog
YOSE-1386,Yosemite National Park,Amphibian,Anura,Ranidae,Rana draytonii,California Red-Legged Frog,Approved,Not Present (Historical Report),Native,,,Threatened,False,California Red-Legged Frog
YOSE-1387,Yosemite National Park,Amphibian,Anura,Ranidae,Rana sierrae,Sierra Nevada Yellow-Legged Frog,Approved,Present,Native,Uncommon,Breeder,Endangered,False,Sierra Nevada Yellow-Legged Frog
YOSE-1393,Yosemite National Park,Amphibian,Caudata,Plethodontidae,Hydromantes platycephalus,Mount Lyell Salamander,Approved,Present,Native,Rare,Breeder,Species of Concern,False,Mount Lyell Salamander
YOSE-1399,Yosemite National Park,Fish,Salmoniformes,Salmonidae,Oncorhynchus clarkii henshawi,Lahontan Cutthroat Trout,Approved,Present,Not Native,Rare,Breeder,Threatened,False,Lahontan Cutthroat Trout
YOSE-1400,Yosemite National Park,Fish,Salmoniformes,Salmonidae,Oncorhynchus mykiss,Rainbow Trout,Approved,Present,Not Native,Unknown,Breeder,Threatened,False,Rainbow Trout
YOSE-1469,Yosemite National Park,Vascular Plant,Asparagales,Amaryllidaceae,Allium tribracteatum,Threebract Onion,Approved,Present,Native,Rare,,Species of Concern,False,Threebract Onion
YOSE-1489,Yosemite National Park,Vascular Plant,Asparagales,Iridaceae,Iris missouriensis,"Rocky Mountain Iris, Western Blue Flag, Wild Iris, Wildiris",Approved,Present,Native,Uncommon,,Species of Concern,False,Rocky Mountain Iris
YOSE-1630,Yosemite National Park,Vascular Plant,Asterales,Asteraceae,Eriophyllum nubigenum,Yosemite Woolly Sunflower,Approved,Present,Native,Rare,,Species of Concern,False,Yosemite Woolly Sunflower
YOSE-1772,Yosemite National Park,Vascular Plant,Boraginales,Boraginaceae,Plagiobothrys torreyi var. diffusus,Torrey's Popcornflower,Approved,Present,Native,Uncommon,,Species of Concern,False,Torrey's Popcornflower
YOSE-2171,Yosemite National Park,Vascular Plant,Fabales,Fabaceae,Trifolium bolanderi,Parasol Clover,Approved,Present,Native,Rare,,Species of Concern,False,Parasol Clover
YOSE-2315,Yosemite National Park,Vascular Plant,Lamiales,Phrymaceae,Mimulus filicaulis,"Hetch Hetchy Monkey-Flower, Slenderstem Monkeyflower",Approved,Present,Native,Rare,,Species of Concern,False,Hetch Hetchy Monkey-Flower
YOSE-2341,Yosemite National Park,Vascular Plant,Lamiales,Plantaginaceae,Callitriche marginata,Winged Water-Starwort,Approved,Present,Native,Uncommon,,Species of Concern,False,Winged Water-Starwort
YOSE-2469,Yosemite National Park,Vascular Plant,Myrtales,Onagraceae,Camissonia sierrae ssp. alticola,"Mono Hot Springs Evening Primrose, Mono Hot Springs Evening-Primrose",Approved,Present,Native,Rare,,Species of Concern,False,Mono Hot Springs Evening Primrose
YOSE-2516,Yosemite National Park,Vascular Plant,Ophioglossales,Ophioglossaceae,Botrychium ascendens,"Trianglelobe Moonwort, Upswept Moonwort",Approved,Present,Native,Rare,,Species of Concern,False,Trianglelobe Moonwort
YOSE-2529,Yosemite National Park,Vascular Plant,Pinales,Pinaceae,Pinus albicaulis,"Scrub Pine, White Pine, Whitebark Pine",Approved,Present,Native,Abundant,,Under Review,False,Scrub Pine
YOSE-2899,Yosemite National Park,Vascular Plant,Ranunculales,Papaveraceae,Romneya coulteri,Coulter's Matilija Poppy,Approved,Present,Native,Uncommon,,Species of Concern,False,Coulter's Matilija Poppy
ZION-1000,Zion National Park,Mammal,Artiodactyla,Bovidae,Ovis canadensis,Bighorn Sheep,Approved,Present,Native,Unknown,,Species of Concern,False,Bighorn Sheep
ZION-1003,Zion National Park,Mammal,Carnivora,Canidae,Canis latrans,Coyote,Approved,Present,Native,Unknown,,Species of Concern,False,Coyote
ZION-1013,Zion National Park,Mammal,Carnivora,Mustelidae,Taxidea taxus,American Badger,Approved,Present,Native,Unknown,,Species of Concern,False,American Badger
ZION-1014,Zion National Park,Mammal,Carnivora,Procyonidae,Bassariscus astutus,Ringtail,Approved,Present,Native,Unknown,Breeder,Species of Concern,False,Ringtail
ZION-1018,Zion National Park,Mammal,Chiroptera,Molossidae,Nyctinomops macrotis,Big Free-Tailed Bat,Approved,Present,Native,Unknown,Breeder,Species of Concern,False,Big Free-Tailed Bat
ZION-1021,Zion National Park,Mammal,Chiroptera,Vespertilionidae,Antrozous pallidus,Pallid Bat,Approved,Present,Native,Unknown,Breeder,Species of Concern,False,Pallid Bat
ZION-1023,Zion National Park,Mammal,Chiroptera,Vespertilionidae,Eptesicus fuscus,Big Brown Bat,Approved,Present,Native,Unknown,Breeder,Species of Concern,False,Big Brown Bat
ZION-1024,Zion National Park,Mammal,Chiroptera,Vespertilionidae,Euderma maculatum,Spotted Bat,Approved,Present,Native,Unknown,Breeder,Species of Concern,False,Spotted Bat
ZION-1025,Zion National Park,Mammal,Chiroptera,Vespertilionidae,Idionycteris phyllotis,Allen's Big-Eared Bat,Approved,Present,Native,Unknown,,Species of Concern,False,Allen's Big-Eared Bat
ZION-1026,Zion National Park,Mammal,Chiroptera,Vespertilionidae,Lasionycteris noctivagans,Silver-Haired Bat,Approved,Present,Native,Unknown,,Species of Concern,False,Silver-Haired Bat
ZION-1029,Zion National Park,Mammal,Chiroptera,Vespertilionidae,Myotis californicus,California Myotis,Approved,Present,Native,Unknown,Breeder,Species of Concern,False,California Myotis
ZION-1031,Zion National Park,Mammal,Chiroptera,Vespertilionidae,Myotis evotis,Long-Eared Myotis,Approved,Present,Native,Unknown,Breeder,Species of Concern,False,Long-Eared Myotis
ZION-1033,Zion National Park,Mammal,Chiroptera,Vespertilionidae,Myotis thysanodes,Fringed Myotis,Approved,Present,Native,Unknown,Breeder,Species of Concern,False,Fringed Myotis
ZION-1034,Zion National Park,Mammal,Chiroptera,Vespertilionidae,Myotis volans,Long-Legged Myotis,Approved,Present,Native,Unknown,Breeder,Species of Concern,False,Long-Legged Myotis
ZION-1035,Zion National Park,Mammal,Chiroptera,Vespertilionidae,Myotis yumanensis,Yuma Myotis,Approved,Present,Native,Unknown,Breeder,Species of Concern,False,Yuma Myotis
ZION-1036,Zion National Park,Mammal,Chiroptera,Vespertilionidae,Pipistrellus hesperus,Western Pipistrelle,Approved,Present,Native,Unknown,Breeder,Species of Concern,False,Western Pipistrelle
ZION-1081,Zion National Park,Bird,Accipitriformes,Accipitridae,Accipiter cooperii,Cooper's Hawk,Approved,Present,Native,Common,Breeder,Species of Concern,False,Cooper's Hawk
ZION-1083,Zion National Park,Bird,Accipitriformes,Accipitridae,Accipiter striatus,Sharp-Shinned Hawk,Approved,Present,Native,Uncommon,Breeder,Species of Concern,False,Sharp-Shinned Hawk
ZION-1084,Zion National Park,Bird,Accipitriformes,Accipitridae,Aquila chrysaetos,Golden Eagle,Approved,Present,Native,Common,Breeder,Species of Concern,False,Golden Eagle
ZION-1087,Zion National Park,Bird,Accipitriformes,Accipitridae,Buteo lagopus,Rough-Legged Hawk,Approved,Present,Native,Uncommon,Migratory,Species of Concern,False,Rough-Legged Hawk
ZION-1093,Zion National Park,Bird,Accipitriformes,Accipitridae,Circus cyaneus,Northern Harrier,Approved,Present,Native,Uncommon,Migratory,Species of Concern,False,Northern Harrier
ZION-1094,Zion National Park,Bird,Accipitriformes,Accipitridae,Haliaeetus leucocephalus,Bald Eagle,Approved,Present,Native,Uncommon,Resident,In Recovery,False,Bald Eagle
ZION-1095,Zion National Park,Bird,Accipitriformes,Cathartidae,Cathartes aura,Turkey Vulture,Approved,Present,Native,Common,Breeder,Species of Concern,False,Turkey Vulture
ZION-1096,Zion National Park,Bird,Accipitriformes,Cathartidae,Gymnogyps californianus,California Condor,Approved,Present,Native,Unknown,Vagrant,Endangered,False,California Condor
ZION-1097,Zion National Park,Bird,Accipitriformes,Pandionidae,Pandion haliaetus,Osprey,Approved,Present,Native,Rare,Migratory,Species of Concern,False,Osprey
ZION-1126,Zion National Park,Bird,Apodiformes,Apodidae,Cypseloides niger,Black Swift,Approved,Present,Native,Occasional,Migratory,Species of Concern,False,Black Swift
ZION-1134,Zion National Park,Bird,Apodiformes,Trochilidae,Selasphorus rufus,Rufous Hummingbird,Approved,Present,Native,Common,Migratory,Species of Concern,False,Rufous Hummingbird
ZION-1174,Zion National Park,Bird,Columbiformes,Columbidae,Patagioenas fasciata,Band-Tailed Pigeon,Approved,Present,Native,Common,Migratory,Species of Concern,False,Band-Tailed Pigeon
ZION-1178,Zion National Park,Bird,Cuculiformes,Cuculidae,Coccyzus americanus,Yellow-Billed Cuckoo,Approved,Present,Native,Rare,Migratory,Threatened,False,Yellow-Billed Cuckoo
ZION-1180,Zion National Park,Bird,Falconiformes,Falconidae,Falco columbarius,Merlin,Approved,Present,Native,Occasional,Migratory,Species of Concern,False,Merlin
ZION-1181,Zion National Park,Bird,Falconiformes,Falconidae,Falco mexicanus,Prairie Falcon,Approved,Present,Native,Rare,Breeder,Species of Concern,False,Prairie Falcon
ZION-1182,Zion National Park,Bird,Falconiformes,Falconidae,Falco peregrinus,Peregrine Falcon,Approved,Present,Native,Uncommon,Breeder,Species of Concern,False,Peregrine Falcon
ZION-1189,Zion National Park,Bird,Gaviiformes,Gaviidae,Gavia immer,Common Loon,Approved,Present,Native,Rare,Migratory,Species of Concern,False,Common Loon
ZION-1209,Zion National Park,Bird,Passeriformes,Cardinalidae,Piranga rubra,Summer Tanager,Approved,Present,Native,Rare,Breeder,Species of Concern,False,Summer Tanager
ZION-1210,Zion National Park,Bird,Passeriformes,Certhiidae,Certhia americana,Brown Creeper,Approved,Present,Native,Rare,Breeder,Species of Concern,False,Brown Creeper
ZION-1216,Zion National Park,Bird,Passeriformes,Corvidae,Gymnorhinus cyanocephalus,Pinyon Jay,Approved,Present,Native,Occasional,Resident,Species of Concern,False,Pinyon Jay
ZION-1231,Zion National Park,Bird,Passeriformes,Emberizidae,Melospiza lincolnii,Lincoln's Sparrow,Approved,Present,Native,Uncommon,Breeder,Species of Concern,False,Lincoln's Sparrow
ZION-1236,Zion National Park,Bird,Passeriformes,Emberizidae,Pipilo chlorurus,Green-Tailed Towhee,Approved,Present,Native,Common,Breeder,Species of Concern,False,Green-Tailed Towhee
ZION-1241,Zion National Park,Bird,Passeriformes,Emberizidae,Spizella breweri,Brewer's Sparrow,Approved,Present,Native,Uncommon,Migratory,Species of Concern,False,Brewer's Sparrow
ZION-1251,Zion National Park,Bird,Passeriformes,Fringillidae,Loxia curvirostra,Red Crossbill,Approved,Present,Native,Occasional,Breeder,Species of Concern,False,Red Crossbill
ZION-1258,Zion National Park,Bird,Passeriformes,Hirundinidae,Riparia riparia,Bank Swallow,Approved,Present,Native,Rare,Migratory,Species of Concern,False,Bank Swallow
ZION-1260,Zion National Park,Bird,Passeriformes,Hirundinidae,Tachycineta bicolor,Tree Swallow,Approved,Present,Native,Common,Migratory,Species of Concern,False,Tree Swallow
ZION-1273,Zion National Park,Bird,Passeriformes,Laniidae,Lanius ludovicianus,Loggerhead Shrike,Approved,Present,Native,Rare,Migratory,Species of Concern,False,Loggerhead Shrike
ZION-1276,Zion National Park,Bird,Passeriformes,Mimidae,Oreoscoptes montanus,Sage Thrasher,Approved,Present,Native,Occasional,Migratory,Species of Concern,False,Sage Thrasher
ZION-1278,Zion National Park,Bird,Passeriformes,Mimidae,Toxostoma lecontei,Le Conte's Thrasher,Approved,Not Present (Historical Report),Native,,,Species of Concern,False,Le Conte's Thrasher
ZION-1287,Zion National Park,Bird,Passeriformes,Parulidae,Icteria virens,Yellow-Breasted Chat,Approved,Present,Native,Rare,Breeder,Species of Concern,False,Yellow-Breasted Chat
ZION-1305,Zion National Park,Bird,Passeriformes,Ptilogonatidae,Phainopepla nitens,Phainopepla,Approved,Present,Native,Uncommon,Migratory,Species of Concern,False,Phainopepla
ZION-1313,Zion National Park,Bird,Passeriformes,Troglodytidae,Campylorhynchus brunneicapillus,Cactus Wren,Approved,Not Present (Historical Report),Native,,,Species of Concern,False,Cactus Wren
ZION-1325,Zion National Park,Bird,Passeriformes,Turdidae,Sialia mexicana,Western Bluebird,Approved,Present,Native,Common,Breeder,Species of Concern,False,Western Bluebird
ZION-1327,Zion National Park,Bird,Passeriformes,Tyrannidae,Contopus cooperi,Olive-Sided Flycatcher,Approved,Present,Native,Uncommon,Breeder,Species of Concern,False,Olive-Sided Flycatcher
ZION-1332,Zion National Park,Bird,Passeriformes,Tyrannidae,Empidonax traillii extimus,Southwestern Willow Flycatcher,Approved,Present,Native,Rare,Migratory,Endangered,False,Southwestern Willow Flycatcher
ZION-1335,Zion National Park,Bird,Passeriformes,Tyrannidae,Myiarchus tyrannulus,Brown-Crested Flycatcher,Approved,Present,Native,Unknown,,Species of Concern,False,Brown-Crested Flycatcher
ZION-1346,Zion National Park,Bird,Passeriformes,Vireonidae,Vireo vicinior,Gray Vireo,Approved,Present,Native,Common,Breeder,Species of Concern,False,Gray Vireo
ZION-1348,Zion National Park,Bird,Pelecaniformes,Ardeidae,Ardea herodias,Great Blue Heron,Approved,Present,Native,Uncommon,Resident,Species of Concern,False,Great Blue Heron
ZION-1354,Zion National Park,Bird,Pelecaniformes,Pelecanidae,Pelecanus erythrorhynchos,American White Pelican,Approved,Present,Native,Occasional,Migratory,Species of Concern,False,American White Pelican
ZION-1355,Zion National Park,Bird,Pelecaniformes,Threskiornithidae,Plegadis chihi,White-Faced Ibis,Approved,Present,Native,Uncommon,Migratory,Species of Concern,False,White-Faced Ibis
ZION-1360,Zion National Park,Bird,Piciformes,Picidae,Picoides pubescens,Downy Woodpecker,Approved,Present,Native,Common,Breeder,Species of Concern,False,Downy Woodpecker
ZION-1364,Zion National Park,Bird,Piciformes,Picidae,Sphyrapicus thyroideus,Williamson's Sapsucker,Approved,Present,Native,Occasional,Migratory,Species of Concern,False,Williamson's Sapsucker
ZION-1373,Zion National Park,Bird,Strigiformes,Strigidae,Asio otus,Long-Eared Owl,Approved,Present,Native,Occasional,,Species of Concern,False,Long-Eared Owl
ZION-1378,Zion National Park,Bird,Strigiformes,Strigidae,Strix occidentalis lucida,Mexican Spotted Owl,Approved,Present,Native,Uncommon,Breeder,Threatened,False,Mexican Spotted Owl
ZION-1381,Zion National Park,Reptile,Squamata,Colubridae,Diadophis punctatus,Ring-Necked Snake,Approved,Present,Native,Rare,Breeder,Species of Concern,False,Ring-Necked Snake
ZION-1389,Zion National Park,Reptile,Squamata,Colubridae,Sonora semiannulata,Groundsnake,Approved,Present,Native,Unknown,Breeder,Species of Concern,False,Groundsnake
ZION-1397,Zion National Park,Reptile,Squamata,Iguanidae,Gambelia wislizenii,Long-Nosed Leopard Lizard,Approved,Present,Native,Uncommon,Breeder,Species of Concern,False,Long-Nosed Leopard Lizard
ZION-1400,Zion National Park,Reptile,Squamata,Iguanidae,Sauromalus ater,Common Chuckwalla,Approved,Present,Native,Unknown,Breeder,Species of Concern,False,Common Chuckwalla
ZION-1410,Zion National Park,Reptile,Testudines,Testudinidae,Gopherus agassizii,Desert Tortoise,Approved,Present,Unknown,Rare,Breeder,Threatened,False,Desert Tortoise
ZION-1420,Zion National Park,Fish,Cypriniformes,Catostomidae,Catostomus latipinnis,Flannelmouth Sucker,Approved,Present,Native,Common,Breeder,Species of Concern,False,Flannelmouth Sucker
ZION-1424,Zion National Park,Fish,Cypriniformes,Cyprinidae,Lepidomeda mollispinis mollispinis,Virgin River Spinedace,Approved,Present,Native,Common,Breeder,Under Review,False,Virgin River Spinedace
ZION-1468,Zion National Park,Vascular Plant,Apiales,Apiaceae,Lomatium graveolens var. clarkii,Clark's Lomatium,Approved,Present,Native,Rare,,Species of Concern,False,Clark's Lomatium
ZION-1621,Zion National Park,Vascular Plant,Asterales,Asteraceae,Erigeron canaani,Canaan Daisy,Approved,Present,Native,Uncommon,,Species of Concern,False,Canaan Daisy
ZION-1633,Zion National Park,Vascular Plant,Asterales,Asteraceae,Erigeron sionis,Zion Daisy,Approved,Present,Native,Uncommon,,Species of Concern,False,Zion Daisy
